4.512100097656250000e+03 2.240000009536743164e+00 1.208679080009460449e+00 3.745258569717407227e+00 -2.877099812030792236e-01 -3.259019851684570312e-01 -3.802429735660552979e-01 2.927502989768981934e-02 -1.354195356369018555e+00 -1.498000025749206543e-01 -1.824049800634384155e-01 -2.215999960899353027e-01 -1.820999979972839355e-01 -2.522000074386596680e-01 -5.630999803543090820e-01 -1.688999980688095093e-01 -1.120000034570693970e-01 -4.420999884605407715e-01 -4.147999882698059082e-01 -3.061999976634979248e-01 -3.847999870777130127e-01 -5.303000211715698242e-01 -2.851000130176544189e-01 -2.816999852657318115e-01
4.389399902343750000e+03 2.029999971389770508e+00 1.398234486579895020e+00 3.021379470825195312e+00 -4.614997655153274536e-03 1.598949879407882690e-01 1.402129679918289185e-01 -1.290399730205535889e-01 -1.328364014625549316e-01 2.380000054836273193e-02 4.115998744964599609e-03 -1.470000017434358597e-02 -6.000000284984707832e-04 -3.079999983310699463e-02 -3.689999878406524658e-02 -2.370000071823596954e-02 1.879999972879886627e-02 -1.102000027894973755e-01 -3.869999945163726807e-02 -2.529999986290931702e-02 -1.831000000238418579e-01 -1.319999992847442627e-02 3.990000113844871521e-02 3.163999915122985840e-01
4.181500000000000000e+03 1.750000000000000000e+00 1.297537684440612793e+00 2.523450613021850586e+00 3.157919943332672119e-01 4.663500189781188965e-01 3.374170064926147461e-01 5.805000662803649902e-02 4.431459307670593262e-02 3.021000027656555176e-01 2.831409871578216553e-01 2.545999884605407715e-01 2.298000007867813110e-01 1.984000056982040405e-01 2.689999938011169434e-01 2.431000024080276489e-01 2.723999917507171631e-01 2.980000078678131104e-01 2.453999966382980347e-01 2.508000135421752930e-01 2.912999987602233887e-01 3.934000134468078613e-01 3.402000069618225098e-01 3.953999876976013184e-01
4.258399902343750000e+03 1.590000033378601074e+00 1.665827393531799316e+00 3.827444791793823242e+00 -4.702909886837005615e-01 -2.129500061273574829e-01 -3.268930315971374512e-01 -2.403349876403808594e-01 -3.100254237651824951e-01 -3.655000030994415283e-01 -3.800790011882781982e-01 -3.763000071048736572e-01 -3.657999932765960693e-01 -4.268999993801116943e-01 -4.334000051021575928e-01 -4.092999994754791260e-01 -3.609000146389007568e-01 -5.449000000953674316e-01 -4.523000121116638184e-01 -4.260999858379364014e-01 -4.171000123023986816e-01 -4.824000000953674316e-01 -3.465000092983245850e-01 -2.757999897003173828e-01
4.456600097656250000e+03 2.269999980926513672e+00 1.224957466125488281e+00 2.824992656707763672e+00 9.224899858236312866e-02 3.452579975128173828e-01 -3.274900838732719421e-02 -3.951699659228324890e-02 -6.374850869178771973e-02 8.609999716281890869e-02 9.351599961519241333e-02 7.660000026226043701e-02 6.430000066757202148e-02 4.349999874830245972e-02 1.096000000834465027e-01 1.759999990463256836e-02 4.340000078082084656e-02 9.839999675750732422e-02 5.869999900460243225e-02 9.870000183582305908e-02 3.109999932348728180e-02 1.738000065088272095e-01 1.366000026464462280e-01 1.322000026702880859e-01
4.128299804687500000e+03 1.399999976158142090e+00 1.656113147735595703e+00 3.881319284439086914e+00 -4.485480189323425293e-01 -2.843100130558013916e-01 -3.224630355834960938e-01 -3.220350146293640137e-01 -5.909453630447387695e-01 -3.680999875068664551e-01 -3.823650181293487549e-01 -4.084999859333038330e-01 -3.486999869346618652e-01 -4.424000084400177002e-01 -9.648000001907348633e-01 -4.120999872684478760e-01 -3.743000030517578125e-01 -4.945999979972839355e-01 -4.760000109672546387e-01 -4.481999874114990234e-01 -4.508000016212463379e-01 -4.857999980449676514e-01 -3.752999901771545410e-01 -2.982000112533569336e-01
4.273899902343750000e+03 1.830000042915344238e+00 1.393638134002685547e+00 2.806199550628662109e+00 1.077169999480247498e-01 3.476330041885375977e-01 1.503279805183410645e-01 -4.665200412273406982e-02 -4.105439782142639160e-02 9.830000251531600952e-02 9.696999937295913696e-02 6.989999860525131226e-02 7.880000025033950806e-02 3.720000013709068298e-02 8.479999750852584839e-02 7.000000216066837311e-03 7.300000172108411789e-03 4.470000043511390686e-02 6.620000302791595459e-02 9.019999951124191284e-02 5.530000105500221252e-02 1.852999925613403320e-01 1.482000052928924561e-01 2.138999998569488525e-01
4.143500000000000000e+03 1.580000042915344238e+00 1.437076926231384277e+00 2.721044301986694336e+00 2.424799948930740356e-01 4.301399588584899902e-01 1.068629920482635498e-01 1.084949970245361328e-01 -1.325664222240447998e-01 2.795000076293945312e-01 2.770950198173522949e-01 1.932999938726425171e-01 1.620000004768371582e-01 1.425999999046325684e-01 1.597999930381774902e-01 2.113000005483627319e-01 2.434999942779541016e-01 3.840000182390213013e-02 1.256999969482421875e-01 1.888000071048736572e-01 2.362000048160552979e-01 2.369000017642974854e-01 2.137999981641769409e-01 2.867999970912933350e-01
4.388200195312500000e+03 1.899999976158142090e+00 1.504215359687805176e+00 3.252736091613769531e+00 -1.963970065116882324e-01 7.853998243808746338e-02 -1.163830310106277466e-01 -2.998499572277069092e-02 -1.019834131002426147e-01 -1.230999976396560669e-01 -1.147460117936134338e-01 -1.174999997019767761e-01 -1.111000031232833862e-01 -1.547999978065490723e-01 -2.348999977111816406e-01 -1.729000061750411987e-01 -2.043000012636184692e-01 -1.944999992847442627e-01 -1.729000061750411987e-01 -1.624999940395355225e-01 -2.725000083446502686e-01 -1.577000021934509277e-01 -1.633999943733215332e-01 -1.750999987125396729e-01
4.574000000000000000e+03 2.299999952316284180e+00 1.346666336059570312e+00 2.842422723770141602e+00 9.907400608062744141e-02 2.759930193424224854e-01 1.220769882202148438e-01 8.118799328804016113e-02 -1.474039256572723389e-02 3.579999879002571106e-02 7.452699542045593262e-02 5.490000173449516296e-02 1.256999969482421875e-01 2.800000086426734924e-02 -2.164999991655349731e-01 4.250000044703483582e-02 1.045000031590461731e-01 4.140000045299530029e-02 5.370000004768371582e-02 5.930000171065330505e-02 2.649999968707561493e-02 1.127000004053115845e-01 1.650000065565109253e-01 1.146999970078468323e-01
4.374500000000000000e+03 1.769999980926513672e+00 1.690246343612670898e+00 4.029625415802001953e+00 -4.236100018024444580e-01 -3.953999876976013184e-01 -2.568630278110504150e-01 -7.815498113632202148e-02 -7.732253670692443848e-01 -2.592999935150146484e-01 -2.988649904727935791e-01 -3.188999891281127930e-01 -6.650000065565109253e-02 -4.435999989509582520e-01 -7.882999777793884277e-01 -4.097999930381774902e-01 -2.381999939680099487e-01 -6.915000081062316895e-01 -5.349000096321105957e-01 -4.618000090122222900e-01 -4.269999861717224121e-01 -6.692000031471252441e-01 -4.555000066757202148e-01 -1.978999972343444824e-01
4.453399902343750000e+03 2.119999885559082031e+00 1.323396563529968262e+00 2.709241151809692383e+00 2.081509977579116821e-01 3.319299817085266113e-01 1.119959801435470581e-01 3.243449926376342773e-01 6.355459243059158325e-02 2.029000073671340942e-01 1.798489987850189209e-01 1.597999930381774902e-01 1.431999951601028442e-01 1.230000033974647522e-01 1.298000067472457886e-01 8.309999853372573853e-02 1.636999994516372681e-01 8.139999955892562866e-02 1.371999979019165039e-01 1.598999947309494019e-01 1.877000033855438232e-01 2.162999957799911499e-01 2.107000052928924561e-01 2.213000059127807617e-01
4.361799804687500000e+03 1.799999952316284180e+00 1.509836792945861816e+00 3.697380542755126953e+00 -3.783341050148010254e-01 -2.091500014066696167e-01 -2.658130228519439697e-01 -1.462750136852264404e-01 -3.912754058837890625e-01 -2.899999916553497314e-01 -2.830650210380554199e-01 -2.984000146389007568e-01 -2.444999963045120239e-01 -3.406000137329101562e-01 -4.447999894618988037e-01 -2.971000075340270996e-01 -2.957000136375427246e-01 -3.840999901294708252e-01 -3.883000016212463379e-01 -3.583000004291534424e-01 -4.539999961853027344e-01 -4.226000010967254639e-01 -3.328000009059906006e-01 -2.763000130653381348e-01
4.508299804687500000e+03 2.349999904632568359e+00 1.043784856796264648e+00 3.413056373596191406e+00 -1.191800087690353394e-01 -1.184300035238265991e-01 -2.375230193138122559e-01 8.158501982688903809e-02 -3.431754112243652344e-01 -3.660000115633010864e-02 -6.943500041961669922e-02 -7.980000227689743042e-02 -9.570000320672988892e-02 -1.594000011682510376e-01 -1.966000050306320190e-01 -5.330000072717666626e-02 -3.739999979734420776e-02 -3.186999857425689697e-01 -2.484000027179718018e-01 -1.846999973058700562e-01 -2.400999963283538818e-01 -3.598000109195709229e-01 3.170000016689300537e-01 -1.502999961376190186e-01
4.315700195312500000e+03 1.730000019073486328e+00 1.585477232933044434e+00 3.371436595916748047e+00 -2.287261933088302612e-01 -4.625998437404632568e-02 -1.211529821157455444e-01 -1.757349967956542969e-01 -3.276354074478149414e-01 -1.467999964952468872e-01 -1.615119874477386475e-01 -2.029000073671340942e-01 -1.261000037193298340e-01 -2.407000064849853516e-01 -3.928999900817871094e-01 -2.255000025033950806e-01 -2.009000033140182495e-01 -2.867000102996826172e-01 -2.310999929904937744e-01 -2.273000031709671021e-01 -3.916999995708465576e-01 -2.646000087261199951e-01 -2.125999927520751953e-01 -7.760000228881835938e-02
4.245899902343750000e+03 1.570000052452087402e+00 1.713957309722900391e+00 3.477417469024658203e+00 -3.241859972476959229e-01 -7.240000367164611816e-02 -1.782830059528350830e-01 -5.722498893737792969e-02 -2.339553833007812500e-01 -2.026000022888183594e-01 -2.282350063323974609e-01 -2.370000034570693970e-01 -2.234999984502792358e-01 -2.818999886512756348e-01 -6.563000082969665527e-01 -3.075000047683715820e-01 -2.587000131607055664e-01 -3.127999901771545410e-01 -2.933000028133392334e-01 -2.788000106811523438e-01 -3.258000016212463379e-01 -2.721999883651733398e-01 -2.356999963521957397e-01 -1.588999927043914795e-01
4.385399902343750000e+03 2.250000000000000000e+00 1.224731802940368652e+00 2.721792459487915039e+00 1.531130075454711914e-01 2.703800201416015625e-01 1.826606392860412598e-01 1.160050109028816223e-01 2.108260244131088257e-02 1.537999957799911499e-01 1.611720025539398193e-01 1.145000010728836060e-01 9.820000082254409790e-02 1.089999973773956299e-01 2.889999933540821075e-02 9.049999713897705078e-02 1.150000020861625671e-01 8.039999753236770630e-02 1.238999962806701660e-01 1.360000073909759521e-01 6.350000202655792236e-02 1.746000051498413086e-01 1.524000018835067749e-01 1.730999946594238281e-01
4.402399902343750000e+03 1.750000000000000000e+00 1.786405324935913086e+00 3.826996564865112305e+00 -4.357547163963317871e-01 -2.040400356054306030e-01 -3.463329970836639404e-01 -1.922050118446350098e-01 -4.974054098129272461e-01 -3.544000089168548584e-01 -3.557650148868560791e-01 -3.573000133037567139e-01 -3.296000063419342041e-01 -4.557000100612640381e-01 -8.195999860763549805e-01 -3.959000110626220703e-01 -3.801000118255615234e-01 -4.366999864578247070e-01 -4.474000036716461182e-01 -4.056000113487243652e-01 -6.256999969482421875e-01 -4.650000035762786865e-01 -4.435999989509582520e-01 -1.858000010251998901e-01
4.337399902343750000e+03 1.799999952316284180e+00 1.613058090209960938e+00 3.429430484771728516e+00 -1.590949892997741699e-01 -8.197999000549316406e-02 -2.604629993438720703e-01 -1.459449827671051025e-01 -3.801653981208801270e-01 -6.650000065565109253e-02 -9.542497992515563965e-02 -1.190999969840049744e-01 -5.370000004768371582e-02 -2.092999964952468872e-01 -2.657999992370605469e-01 -1.605000048875808716e-01 -1.142000034451484680e-01 -3.255999982357025146e-01 -2.644999921321868896e-01 -2.454999983310699463e-01 -3.084000051021575928e-01 -2.928000092506408691e-01 -2.050999999046325684e-01 -1.421000063419342041e-01
4.561200195312500000e+03 1.850000023841857910e+00 1.904057264328002930e+00 4.640217304229736328e+00 -7.311739921569824219e-01 -6.105999946594238281e-01 -1.106163024902343750e+00 -5.666649937629699707e-01 -7.712753415107727051e-01 -4.483999907970428467e-01 -4.875249862670898438e-01 -5.322999954223632812e-01 -4.099999964237213135e-01 -5.921999812126159668e-01 -6.707999706268310547e-01 -5.995000004768371582e-01 -5.483999848365783691e-01 -6.937000155448913574e-01 -7.917000055313110352e-01 -7.075999975204467773e-01 -7.035999894142150879e-01 -9.333999752998352051e-01 -7.932000160217285156e-01 -6.973000168800354004e-01
4.585299804687500000e+03 2.329999923706054688e+00 1.382738351821899414e+00 2.615430593490600586e+00 2.445010095834732056e-01 5.265600085258483887e-01 3.433969616889953613e-01 3.318749666213989258e-01 1.847261190414428711e-02 3.131000101566314697e-01 2.779240012168884277e-01 2.388000041246414185e-01 2.317000031471252441e-01 1.849000006914138794e-01 3.138000071048736572e-01 1.706999987363815308e-01 2.083999961614608765e-01 1.173999980092048645e-01 1.867000013589859009e-01 2.328000068664550781e-01 2.294999957084655762e-01 2.171999961137771606e-01 3.043000102043151855e-01 2.732000052928924561e-01
4.257000000000000000e+03 1.889999985694885254e+00 1.454588055610656738e+00 3.418852329254150391e+00 -1.130400002002716064e-01 -1.516439914703369141e-01 -2.377029955387115479e-01 3.630450069904327393e-01 -3.766854107379913330e-01 6.040000170469284058e-02 -2.379499375820159912e-02 -8.280000090599060059e-02 -1.090000011026859283e-02 -1.023000031709671021e-01 -1.933999955654144287e-01 -3.249999880790710449e-02 -2.290000021457672119e-02 -2.815999984741210938e-01 -2.551999986171722412e-01 -1.741999983787536621e-01 -1.678999960422515869e-01 -2.833000123500823975e-01 -1.233000010251998901e-01 -1.159000024199485779e-01
4.548200195312500000e+03 2.200000047683715820e+00 1.383375287055969238e+00 3.366922140121459961e+00 -3.151510059833526611e-01 -5.804000794887542725e-02 -1.443030238151550293e-01 2.904981374740600586e-03 -1.110214143991470337e-01 -1.918999999761581421e-01 -1.669790148735046387e-01 -1.608999967575073242e-01 -1.615000069141387939e-01 -1.991000026464462280e-01 -2.352000027894973755e-01 -2.011999934911727905e-01 -3.422000110149383545e-01 -2.612000107765197754e-01 -2.334000021219253540e-01 -2.098000049591064453e-01 -3.745999932289123535e-01 -2.384999990463256836e-01 -2.460000067949295044e-01 -1.089000031352043152e-01
4.597100097656250000e+03 2.420000076293945312e+00 1.353567719459533691e+00 3.102620840072631836e+00 -2.623400092124938965e-02 1.813639998435974121e-01 4.392497986555099487e-02 1.831189990043640137e-01 -2.231574058532714844e-01 6.030000001192092896e-02 2.646899223327636719e-02 -7.000000216066837311e-03 6.979999691247940063e-02 -2.400000020861625671e-02 -8.699999749660491943e-02 -1.119999960064888000e-02 -4.879999905824661255e-02 -8.030000329017639160e-02 -8.829999715089797974e-02 -5.640000104904174805e-02 -7.710000127553939819e-02 -1.125999987125396729e-01 -1.620000004768371582e-01 -6.369999796152114868e-02
4.439700195312500000e+03 2.130000114440917969e+00 1.479346871376037598e+00 2.779518842697143555e+00 1.833699643611907959e-02 3.893979787826538086e-01 1.044959872961044312e-01 9.425299614667892456e-02 -3.548406064510345459e-03 1.128000020980834961e-01 1.107689961791038513e-01 1.146000027656555176e-01 8.479999750852584839e-02 8.619999885559082031e-02 1.899999976158142090e-01 6.369999796152114868e-02 6.159999966621398926e-02 -2.899999963119626045e-03 9.939999878406524658e-02 9.600000083446502686e-02 7.800000160932540894e-02 1.868000030517578125e-01 1.435000002384185791e-01 7.639999687671661377e-02
4.419200195312500000e+03 2.099999904632568359e+00 1.254477858543395996e+00 2.895645618438720703e+00 2.831289917230606079e-02 2.954350411891937256e-01 8.210799098014831543e-02 7.298999279737472534e-02 -3.170040249824523926e-02 3.810000047087669373e-02 4.573100060224533081e-02 3.109999932348728180e-02 5.559999868273735046e-02 2.270000055432319641e-02 1.785999983549118042e-01 2.899999963119626045e-03 1.429999992251396179e-02 -5.449999868869781494e-02 1.889999955892562866e-02 5.169999971985816956e-02 -3.680000081658363342e-02 9.170000255107879639e-02 2.419999986886978149e-02 2.449999935925006866e-02
4.402000000000000000e+03 1.950000047683715820e+00 1.462682247161865234e+00 3.847764968872070312e+00 -4.261370003223419189e-01 -3.028599917888641357e-01 -2.664429843425750732e-01 -1.338750123977661133e-01 -4.406054019927978516e-01 -3.734000027179718018e-01 -3.635649979114532471e-01 -3.695999979972839355e-01 -3.226000070571899414e-01 -4.142999947071075439e-01 -5.834000110626220703e-01 -4.077999889850616455e-01 -4.559000134468078613e-01 -4.762000143527984619e-01 -4.639999866485595703e-01 -4.113999903202056885e-01 -8.371999859809875488e-01 -5.091000199317932129e-01 -4.334999918937683105e-01 -3.248000144958496094e-01
4.236299804687500000e+03 1.620000004768371582e+00 1.616441607475280762e+00 3.156888246536254883e+00 -1.405420005321502686e-01 5.843999981880187988e-02 -4.048301279544830322e-02 7.979498803615570068e-02 -1.811653971672058105e-01 -5.959999933838844299e-02 -7.910800725221633911e-02 -1.090999990701675415e-01 -7.699999958276748657e-02 -1.520999968051910400e-01 -1.844000071287155151e-01 -1.339000016450881958e-01 -1.484999954700469971e-01 -1.019999980926513672e-01 -1.216000020503997803e-01 -1.260000020265579224e-01 -1.759999990463256836e-01 -7.800000160932540894e-02 -1.124000027775764465e-01 4.969999939203262329e-02
4.411899902343750000e+03 2.059999942779541016e+00 1.400618910789489746e+00 3.191972494125366211e+00 -1.143899857997894287e-01 -2.127997577190399170e-02 -3.725299239158630371e-02 -1.250049769878387451e-01 -2.623754143714904785e-01 -7.109999656677246094e-02 -8.060798794031143188e-02 -1.024999991059303284e-01 -1.187999993562698364e-01 -1.234999969601631165e-01 -2.091999948024749756e-01 -1.089000031352043152e-01 -9.950000047683715820e-02 -9.719999879598617554e-02 -1.474999934434890747e-01 -1.084000021219253540e-01 -8.120000362396240234e-02 -1.543000042438507080e-01 -1.035000011324882507e-01 -1.058999970555305481e-01
4.407100097656250000e+03 2.000000000000000000e+00 1.398556470870971680e+00 3.982396602630615234e+00 -4.177559614181518555e-01 -4.291829466819763184e-01 -4.237430095672607422e-01 -1.826649308204650879e-01 -5.392153859138488770e-01 -2.417999953031539917e-01 -2.829549610614776611e-01 -3.016999959945678711e-01 -2.915999889373779297e-01 -3.483000099658966064e-01 -4.783999919891357422e-01 -3.154999911785125732e-01 -2.937000095844268799e-01 -5.913000106811523438e-01 -5.163999795913696289e-01 -4.268000125885009766e-01 -5.374000072479248047e-01 -6.656000018119812012e-01 -3.932000100612640381e-01 -3.802999854087829590e-01
4.368399902343750000e+03 2.059999942779541016e+00 1.340170383453369141e+00 2.949207305908203125e+00 1.953899860382080078e-02 1.356419920921325684e-01 7.888079434633255005e-02 5.825699865818023682e-02 -6.991730630397796631e-02 8.299999684095382690e-02 5.620899796485900879e-02 8.999999845400452614e-04 4.109999909996986389e-02 5.200000014156103134e-03 -8.839999884366989136e-02 -2.749999985098838806e-02 4.210000112652778625e-02 2.769999951124191284e-02 -2.899999963119626045e-03 -1.229999959468841553e-02 -9.440000355243682861e-02 1.449999958276748657e-02 -3.260000050067901611e-02 6.939999759197235107e-02
4.131600097656250000e+03 1.289999961853027344e+00 1.794361710548400879e+00 3.982070922851562500e+00 -5.716559886932373047e-01 -2.555199563503265381e-01 -4.357630014419555664e-01 -3.976849615573883057e-01 -4.961354136466979980e-01 -4.657999873161315918e-01 -4.601729512214660645e-01 -4.643000066280364990e-01 -2.711000144481658936e-01 -5.037999749183654785e-01 -4.668000042438507080e-01 -5.641999840736389160e-01 -5.080000162124633789e-01 -5.512999892234802246e-01 -5.160999894142150879e-01 -5.004000067710876465e-01 -6.732000112533569336e-01 -5.327000021934509277e-01 -4.824999868869781494e-01 -4.287999868392944336e-01
4.425200195312500000e+03 1.929999947547912598e+00 1.504665613174438477e+00 3.301127195358276367e+00 -1.842219084501266479e-01 7.550001144409179688e-03 -3.429301083087921143e-02 4.792501032352447510e-02 -1.583203971385955811e-01 -1.357000023126602173e-01 -1.054950058460235596e-01 -1.023999974131584167e-01 -5.370000004768371582e-02 -1.776999980211257935e-01 -2.348999977111816406e-01 -1.770000010728836060e-01 -1.774999946355819702e-01 -2.110999971628189087e-01 -1.985999941825866699e-01 -1.738000065088272095e-01 -3.436999917030334473e-01 -1.918999999761581421e-01 -1.418000012636184692e-01 -2.114000022411346436e-01
4.323899902343750000e+03 1.919999957084655762e+00 1.421313881874084473e+00 2.674153089523315430e+00 2.092339992523193359e-01 4.320699870586395264e-01 2.435029894113540649e-01 9.662500023841857910e-02 -1.193023920059204102e-01 2.237000018358230591e-01 1.978769898414611816e-01 1.639000028371810913e-01 1.541000008583068848e-01 1.324999928474426270e-01 1.877000033855438232e-01 1.608999967575073242e-01 -6.449999660253524780e-02 7.500000298023223877e-02 1.520999968051910400e-01 1.677999943494796753e-01 1.969999969005584717e-01 2.346999943256378174e-01 2.709000110626220703e-01 2.368000000715255737e-01
4.346799804687500000e+03 1.840000033378601074e+00 1.521738409996032715e+00 3.194177150726318359e+00 -1.800699979066848755e-01 2.276799976825714111e-01 -9.069301187992095947e-02 3.375008702278137207e-03 -2.680153846740722656e-01 -6.350000202655792236e-02 -6.453600525856018066e-02 -7.829999923706054688e-02 -3.269999846816062927e-02 -1.435000002384185791e-01 -1.310000009834766388e-02 -1.266999989748001099e-01 -6.750000268220901489e-02 -2.010000050067901611e-01 -1.453000009059906006e-01 -1.414999961853027344e-01 -2.460999935865402222e-01 -9.570000320672988892e-02 -7.140000164508819580e-02 -2.480000071227550507e-02
4.407399902343750000e+03 1.850000023841857910e+00 1.535076379776000977e+00 3.473777532577514648e+00 -2.896490097045898438e-01 -2.950000762939453125e-02 -1.703330278396606445e-01 -1.737450063228607178e-01 -2.679254114627838135e-01 -1.925999969244003296e-01 -1.932350099086761475e-01 -1.858000010251998901e-01 -1.710000038146972656e-01 -2.705999910831451416e-01 -2.307000011205673218e-01 -2.655000090599060059e-01 -2.664000093936920166e-01 -3.995000123977661133e-01 -2.867000102996826172e-01 -2.433000057935714722e-01 -5.041000247001647949e-01 -2.500000000000000000e-01 -2.264000028371810913e-01 -1.703999936580657959e-01
