-1.164695494013459509e+00 5.448804794267798901e-02
8.035113985610840004e-01 5.996623573119368444e-01
-2.019848923469517721e-01 5.448506001414735733e-01
4.184237346609804842e-01 8.549905598676921237e-01
2.285936419226466398e-01 8.744042991330810422e-01
1.224356019153826525e+00 -4.544652822167203343e-01
1.715608547774180037e+00 -9.482890134699023532e-02
7.738917838964221030e-01 4.410507443064488053e-01
-8.028725787475411435e-01 7.046594116847840761e-01
-6.568180899202151757e-01 6.783310601884315894e-01
8.932058386620438384e-01 -4.164687552242744006e-01
1.922362694670695760e+00 2.600264789223188933e-01
6.492904095467622039e-01 8.552732752503827696e-01
-7.458676081636523847e-01 6.281336166286969336e-01
3.979298099236283637e-01 -9.728540950706686397e-02
8.337513339070182217e-02 1.623175769850119243e-01
-9.240689842493898798e-01 4.346593939187192168e-01
8.208667746522771980e-01 8.958999491809775673e-02
-1.135189762469331010e+00 2.303208639414384418e-01
1.807319818564127489e+00 -1.914729374840449042e-02
2.006337846432968419e+00 3.121422858892822783e-01
-9.912624843264742358e-01 2.607008537290887995e-01
2.009653636280980038e+00 4.338086463760882361e-01
-1.429085173035900269e-01 8.223133445724623014e-01
8.463182706755070228e-01 -4.628018117784579166e-01
6.160032374038366676e-01 7.249704472050969573e-01
-5.683968701738920659e-01 6.251942157655284715e-01
-7.350061590062078043e-01 3.101847114206144340e-01
4.163266184340429499e-01 9.045205918836338732e-01
1.272409382911749223e-02 1.085045286886376026e+00
1.901635600012040461e+00 -1.275191487740799101e-01
1.396564483743922280e-01 3.523661251966633823e-01
-8.709819927833709619e-01 4.529452961416748913e-01
1.941787692741814730e+00 2.358984257737914980e-01
6.975077203275468207e-01 -4.443600214685670124e-01
-1.441722759085868055e-01 8.706472388800945428e-02
-3.371037435452160502e-01 1.002308446095656835e+00
3.633675730394083092e-01 1.006448585322445632e+00
1.428954758608569131e+00 -2.936564434313446714e-01
1.376165424334378384e+00 -4.289601967367177027e-01
1.706881640547619039e+00 -2.084778525522247294e-01
7.942136436536290089e-02 2.532108859571483017e-01
1.523818553789366259e+00 -5.339614790414046741e-01
9.294380056059023953e-01 3.437836627713891646e-01
6.872226201132239920e-01 -6.076264850045458576e-01
2.460345318418448723e-01 8.733717050507273649e-01
1.134438523180196223e-01 2.333656161857670663e-01
6.704842064316667294e-01 -2.252928194781107785e-01
1.148264563202434918e-01 1.009100561107328042e+00
5.121726557378913913e-03 9.212526216010960001e-01
-7.367650219664021449e-01 9.114050611193105222e-01
-2.681521466010673427e-01 1.043105179050727527e+00
1.359748288172597075e+00 -4.466018255927394209e-01
1.553180333099665189e-01 9.514963292062654787e-01
6.064129964642727133e-01 -6.172529238735396939e-01
-4.336957141370619273e-01 1.056416056743716414e+00
1.201529388852200786e-01 -3.304918189931920214e-01
2.248126471720298392e-01 -5.627341571217000377e-02
3.587932693352329228e-01 9.139096367064187820e-01
1.409027122802135823e+00 -5.179592888129116446e-01
-7.233746742465974044e-01 6.262817803574004527e-01
9.548330004239167224e-01 2.020604126142994950e-01
9.670656394442986858e-01 -5.614458745358482661e-01
7.715326610227356274e-02 3.566924201766828451e-01
2.077416178423468818e+00 4.046004303271097946e-01
1.401906257430100000e+00 -5.384364779210599750e-01
-8.941046088876133946e-02 -4.270031755706932275e-02
1.895994603837539039e+00 4.058847929734495374e-01
6.841789702300141718e-01 -3.084986770418107760e-01
-3.393388941777777390e-01 8.664753604584891633e-01
5.206256048273697479e-01 -3.680277306847597463e-01
2.032123029542429293e+00 4.686156127861723641e-01
1.106994546740871499e+00 3.650635611826674176e-01
-7.498278031683589528e-01 7.720923206286033347e-01
1.526438589687569847e+00 -3.338169815645070648e-01
5.317026946140334109e-01 5.701381450206992607e-01
3.179273846399993664e-02 9.523043492923607412e-01
9.867055116480758503e-01 3.389726177174962052e-01
3.884161418876110328e-01 -2.556852104119896607e-01
2.736245608786142536e-01 1.034017614652061434e+00
1.202631996381775092e+00 2.726216467485797490e-01
7.901637404992412073e-01 6.000358102158023232e-01
1.914179481072896483e+00 9.077656980015594290e-02
-8.175019782112735722e-01 7.957837051901373027e-01
-8.716002898425387890e-01 3.864133103826257187e-01
1.759307579120607423e+00 -1.046670781920094329e-01
9.299844871712087402e-01 2.481756402309345799e-01
7.167926273826354111e-02 -5.965510265699383585e-02
8.598912693592576373e-01 7.129363322238347900e-01
8.267460046684331765e-01 7.404636239658597407e-01
1.701473749412886205e+00 3.623921443952732302e-02
3.079294700441360944e-02 1.010150983405255554e+00
-6.881702705770795792e-01 9.006326941728381996e-01
1.688324768400297549e+00 -2.702417479091358543e-01
1.657234003758160323e+00 -1.699835317844921312e-01
1.713839750123649530e+00 -2.347495963835083410e-01
1.995726837348295923e+00 4.640048172106152613e-01
1.108576120038804236e+00 -5.315165996096008483e-01
4.869380579644166374e-01 -3.538830575495717223e-01
7.507471034535767584e-01 -5.319772762782040143e-01
2.280244548098754598e-02 2.177299001396420242e-01
1.281520357712619074e+00 -2.117937277241810634e-01
2.042919011430860632e+00 3.772097772290181061e-01
-5.788304429688923003e-01 8.284374331203491204e-01
6.703085495160576723e-01 -1.568359862606592825e-01
2.069023235323609100e+00 2.028615902417180150e-03
-2.355475695331473163e-01 9.327096708862967489e-01
-2.438539801642461164e-03 5.249562212203079392e-01
2.090996370539690563e+00 -1.597062509528048013e-01
-7.449545016572811651e-02 3.201978514529676412e-01
1.003151936088176432e+00 4.734728352675762753e-01
-7.532924441367835344e-01 4.341786041738613933e-01
9.498538626295560672e-01 -4.247075291581896006e-01
3.716629919158745965e-01 9.510285676944152389e-01
1.493212200671174550e+00 -3.447080806788389573e-01
-1.282170837376794825e-01 3.034418935951600504e-01
-9.153907087371103701e-01 3.497499630340968335e-01
-1.572389516844292789e-02 1.072532410369538614e+00
-9.249843855015780214e-01 1.972981455090824232e-01
-9.641421420152616051e-01 8.065655814248276489e-02
8.916412073845991770e-01 -4.696155393414576662e-01
1.421305481972984897e+00 -6.061504022673906977e-01
1.505313803279143547e-01 1.062327462038001435e+00
-9.030577808790267724e-01 3.152078927763812266e-01
1.127208583189407864e+00 -5.772782789707947559e-01
2.140502702990442208e-01 -5.267012570834034291e-03
2.847340968441150477e-01 -3.283774385012343533e-01
-3.058256603472447877e-03 1.723282817784773518e-03
1.492480875680739505e+00 -2.819410251286924018e-01
-9.354715951149702446e-01 5.055588715983948545e-01
2.017130494681369957e+00 3.274730699443384463e-02
3.236398337934668912e-01 7.653860798205261995e-01
8.020610298038004515e-01 2.602356518205603542e-01
2.191477816640341469e+00 4.095686624722658653e-01
8.867867424777992058e-02 1.894525867219341575e-01
-7.125252188931719965e-01 2.528992453760790515e-01
-6.714669418882115437e-01 8.351270856820793842e-01
1.659026946038408279e-01 2.782751468851746290e-01
1.693779005586649511e+00 -6.259615703609926196e-02
7.969988959406347773e-01 -5.532539393447517551e-01
6.639939692794044612e-01 5.024981512605746214e-01
-4.583124282163218433e-01 9.481715314729693977e-01
8.990333910678273144e-01 2.418472869810565640e-01
1.626842749074658645e+00 -1.819666322540309522e-01
3.850232049876368690e-01 -1.229120516835993937e-01
-6.757511804023726976e-01 7.875719377890862960e-01
4.986127918967578898e-01 -4.414881773089837091e-01
1.884709663311346040e+00 -1.882665108739185467e-01
3.817423075750755457e-01 -3.338212751577647741e-01
3.467732469466445200e-01 -2.862969260044479491e-01
9.225426720817326842e-01 4.923937813493993176e-01
1.004195742835678057e-01 1.018273727010582386e+00
1.090716951871562590e-01 8.419132664679623845e-02
2.024007806524400710e+00 -6.491035743955085591e-02
-3.063112636377284259e-01 9.310410303868824622e-01
4.456990934360045842e-02 3.084276072359871668e-01
-9.761429365642521061e-01 4.884548564638450108e-01
1.100319783899658344e+00 -7.212111981541531325e-01
1.168528684292749142e+00 -5.215179348393320646e-01
-4.853401921947406716e-01 8.337024167263064056e-01
2.364338065765505814e-01 -2.210251000634421148e-01
-9.081894972963777679e-01 2.189977700506190450e-01
1.956023003454234521e+00 1.748413248360363992e-01
7.552106694768252471e-01 -4.373389552878990116e-01
-8.820319754439492899e-01 1.728052498052053410e-01
1.333622245519116012e-01 3.812727769579843939e-01
6.473669854767858389e-01 7.789952604658539892e-01
2.041073184873148705e+00 4.762610659346971365e-01
-2.129163979338280499e-01 8.464083958076553671e-01
1.557742468296298588e+00 -2.361439300296581389e-01
-6.463344382076335881e-01 6.274484501715557050e-01
3.407665039936838558e-01 1.118294953810977876e+00
5.463081276571302158e-01 -1.410758115339451335e-01
8.294191564061882405e-01 -6.597421893322993336e-01
-8.216403800480629460e-01 5.749112361522092929e-01
1.085025091366552674e+00 2.637552795158928376e-01
1.379222121713812754e+00 -4.725408881984862752e-01
6.811264780525965179e-01 -3.865886859966908284e-01
-1.134101918945702003e+00 1.902381688318749986e-01
9.836102576376868356e-01 -4.476179261809678511e-01
-8.473108714194634850e-01 4.149326863993759718e-01
1.940701551984901796e+00 -9.939610800348641639e-02
2.008400209031995232e+00 2.724108419226992095e-01
4.393274789400337110e-01 -4.745586308568215950e-01
9.104865682265679272e-01 1.248951499444221798e-02
-9.450119179502662892e-01 1.394946447436404835e-01
7.988489750454023097e-01 6.469463454375087297e-01
-2.964894200724800810e-01 1.133893317348286800e+00
2.608097431609235350e-01 8.689214368764078822e-01
7.320002046891171954e-01 4.657680281413139056e-01
9.689984504251275554e-01 2.535905698688059040e-01
